X729 X735 X4153 X5265 X10747 X2159 X717 X2149 X2 X7450 X966
TCGA-A2-A0CP 12.3725054473228 3 8.63871643831225 21.9991150207126 12.7164505469695 15.3174525074305 15.4068592105043 19.3139352206956 21.9710042619351 19.2467168785948 21.5801139088224
TCGA-BH-A0BG 12.0827740573172 8.36160706191695 7.53061640039668 18.6209308896503 12.366458016479 12.6824529394884 16.45931879874 18.241648830959 23.1014374316066 17.8858368548625 23.2657191110327
TCGA-BH-A18K 12.8338632353656 8.56164113289919 7.7270191534061 17.3077869267787 11.1248237576834 14.5095686927566 17.4100075604591 19.1792985618661 20.7674431154764 18.8403617972044 20.8591264244348
TCGA-A2-A0SX 13.2358110701145 7.82023822438449 6.61661711535949 17.8890463311297 12.7824453581067 13.3421495025429 16.7233497688677 19.0032634387459 20.5010258089118 18.4653296922275 20.2111748313553
TCGA-A8-A07F 9.06988595423743 3 3 17.4093891398702 12.2853452044391 14.0268094428814 15.5169455774241 19.2723664618581 20.8365360784359 18.225966361944 20.2480767699793
TCGA-BH-A1F2 17.5860009847864 9.29347871125795 8.0450260220035 17.0091350044983 11.2972832073478 12.8238171896719 15.6939748316337 19.6030600849741 21.0540376459217 17.908276498531 20.7753476849216
TCGA-E2-A1BC 17.1404214250209 3 3 15.6842209929003 13.1198083980234 14.6756717374631 14.2588905292659 18.884975076469 20.889410761075 19.237906903089 21.0774510335526
TCGA-LL-A440 13.9272940177348 9.13239436589208 3 19.520359403832 13.7796751579285 16.3045842932287 18.0548951327908 19.084340449204 22.0221292095772 19.9376853582865 20.8569413396758
TCGA-BH-A0W7 13.0793297959573 3 3 19.2336979098818 12.049057122891 15.1084803189538 16.8883758696334 18.8378349427262 21.1266653695088 18.3415183671258 20.0650073099621
TCGA-A7-A3RF 6.36893114809056 6.9986364234952 3 15.2663195248392 11.3375009670369 13.4601436397372 15.5176783440156 17.0977480913002 20.3182594229815 19.1707971645017 21.2243969140405
TCGA-AN-A0FK 9.00259337298787 3 3 15.6637990569826 10.1469107288438 13.2372807689642 20.3800763063728 18.646964393351 19.9095232011606 18.6867281040975 21.6271961325257
TCGA-AC-A2FE 15.0037553694497 9.09335875229702 3 18.2979147890726 11.8989971010547 15.3089132392701 17.4517479224858 19.4608069812619 21.2212387964621 19.2322390729451 20.5966141430474
TCGA-GM-A2DD 10.9714663768408 7.46787154894787 3 19.9621869921505 11.9219313198052 15.3410103520197 17.5962081410183 19.1402830498227 21.3749124933033 19.146287831772 20.5686663448432
TCGA-D8-A1XD 8.19457386530837 3 7.06745296362039 15.1865251125528 13.4956318062131 12.8648608855237 14.3459605496605 18.3240048322465 20.3026617532828 18.0135155111564 19.5871537602646
TCGA-AN-A0FZ 14.3672016762874 7.52895724574136 3 19.6567107883015 12.7855989254381 13.3146312732254 14.3971704495793 18.9361946346217 20.5063243821005 18.6589569506207 20.6237983681506
TCGA-A2-A04P 10.937211091413 3 3 16.9948228932172 10.7079865157085 15.061883955672 17.0333026925925 17.3732294579318 20.6485719559966 17.6856393989475 22.1004348007896
TCGA-AN-A0XT 13.3704168958776 3 3 15.3371194717775 13.2377956989239 14.1360100568505 16.4605487765258 19.1869825519863 21.5031514797492 19.6751499300984 21.9265684611295
TCGA-A8-A0A1 14.1621541083878 3 9.22369959114417 19.2104685597692 13.3106709936986 14.3585836977842 17.2460900916048 19.1611711620049 21.3231561743966 18.888807700514 20.2709461933961
TCGA-A8-A084 9.43940981236642 7.18750344513635 7.88154429373817 15.6779030362325 12.6687068355004 14.3739912386704 15.7684910364594 18.2771480843402 19.4885577649088 17.364219868671 19.5447422123693
TCGA-A8-A0AB 12.3082847447277 6.59082335801703 6.34136737537975 15.7324599776016 12.7482591375341 12.9819403777914 14.6327799313471 19.7930660391695 19.7443611184159 18.0355359969199 19.5132130919785
