X112714 X114 X113457 X111 X3357 X80310 X1902 X196883 X7846 X5154 X5155 X10746 X5566
TCGA-AC-A2FM 12.249056967584 6.93411162132992 12.8666169540072 16.6356116195806 14.5398026298148 17.8373818386979 17.2354765279706 15.1568951935027 21.4955733785547 16.0900807258829 19.4505993256322 16.2680972628337 17.9974922000211
TCGA-AQ-A0Y5 7.95116078938613 7.04327238155669 12.3139891883138 15.598535731297 14.8128108038513 17.3605536684138 17.9836228871502 13.4948043840803 20.5144502724306 16.6070702004585 18.7898932132041 17.2813511801316 18.6309332251494
TCGA-BH-A1EV 11.9489141482319 6.24872100718853 15.3277672919529 15.4454780739913 12.6276540103872 17.2149521239764 17.2986099498364 13.5835495948238 20.2519869767105 16.0720920830864 18.5026882274046 17.1341260459683 18.8363203866248
TCGA-AC-A2FK 14.125172696759 3 14.5329805690884 15.9466039461974 13.137841413832 18.7649958190884 17.215750091895 15.4688707068948 20.3108687539184 18.5800704583899 17.5282721419184 17.3872228557101 18.4683622761501
TCGA-A8-A07B 12.7011696635202 3 13.1517399705613 13.0175110974868 14.2729406801384 16.5076025747263 17.5642125856023 12.5365423562219 19.723094201413 15.5062437885656 17.044990660675 17.6220355132801 18.030033743685
TCGA-B6-A40B 13.9733786581178 3 16.4319419855101 12.6862341423496 12.1008920299944 16.2142638954356 16.9458184724874 15.639007050999 21.2194791464127 16.8856569754721 17.9631543242035 16.6280217010264 18.6588535157032
TCGA-AC-A2FB 10.7226741223203 3 14.074423417924 18.426058944471 14.4499129938869 17.6492157725353 17.2010965495557 15.16811575607 19.9369115137391 16.1714986795126 17.8240268402755 17.3455653461681 18.4275494992807
TCGA-A2-A0CP 11.4093941093685 6.96490990783501 14.8352015889578 13.9183604073697 15.1483095481452 17.7888634539104 17.2896870711373 15.4472314835168 21.3900667841589 17.1729638004752 18.2711524311254 16.808502380152 19.3530565558557
TCGA-BH-A0BG 7.7328261109217 3 12.4354983849254 13.6456577709257 12.1375317051691 15.5955373553439 15.5386532442076 13.5104514454138 20.8726950584363 15.8765926057489 18.3182819767281 17.6154459920655 17.8680711739694
TCGA-BH-A18K 15.9158155263501 7.02304058265154 16.5173647486036 14.5179499935859 13.2235008976685 16.8889396710041 16.7176655344901 14.4612723724914 20.5992005481499 16.9314002662918 18.0393967336003 17.0235045980611 18.6454568720112
TCGA-A2-A0SX 10.5198840802547 5.95333218042098 13.0807798073005 13.3758707178676 14.2070962453766 15.8477862337394 16.4281619987662 14.2368785614549 21.7995100735055 15.8890494485124 17.0801947699914 17.516397909842 18.7741978200324
