X359 X89872 X114 X111 X554 X196883 X54331 X5575 X2791 X5576 X5566
TCGA-BH-A0B4 3 3 3 14.9101192922867 14.3283897924349 15.4652639021821 16.1184128154871 17.4695625727425 18.2848342739219 16.9678762507026 18.6933138252582
TCGA-A8-A09I 3 3 3 16.7876718742695 9.86572567137763 13.3327871691209 14.6528067743168 15.9505700197254 16.1373965106538 17.4031282326117 18.3515608992865
TCGA-A7-A5ZW 8.3349242719124 9.95676284195257 7.87906761115638 14.2101267666076 14.2325456249418 14.7359495640185 16.5527756210559 16.6793775274443 18.7593812483614 17.8789395310377 18.0055841476576
TCGA-E9-A1R4 3 7.50146877523109 3 16.3117895670352 12.0016219518399 14.7350663561405 15.2908077115278 17.563988087758 16.1408615921045 17.9449793608977 19.0338882884907
TCGA-A8-A085 3 8.3512226889263 5.60967304355024 12.9032914250209 10.6833207712532 14.5503446402237 15.7062115970456 17.5041029611791 17.1079708821834 18.4672568688871 18.4900217954002
TCGA-B6-A0RN 6.78052801395572 7.63998960611433 3 13.397374059454 13.1756878529771 13.3135379574002 16.0232478926631 15.4994973209703 18.1713310249391 17.9070111897883 18.7124994335067
TCGA-AC-A2FG 8.27587900087646 8.85084737971441 7.51137055061507 15.2273662853512 14.5445106246707 15.3603142158864 15.8309051530974 15.9025136003233 18.0281170023754 18.1005977659323 18.3483552707362
TCGA-A8-A06O 3 8.24612947827575 3 14.6039834843006 12.4964495010591 13.5829469253036 15.364152341446 15.7049986592432 16.8388994905184 19.0552120830623 18.5464091349022
TCGA-BH-A0BZ 3 7.21227210433024 3 15.8298001248673 11.8746956287787 14.1021287407883 16.1364898485247 16.8325881242879 17.6734024457077 16.8275378039212 19.081488937557
TCGA-AO-A0J9 3 3 6.28514823397497 15.2349118324773 15.4113148789258 16.329286918479 17.3882934679875 16.427912845666 19.7379274897811 17.326821891571 19.329162714615
